연도,본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,전공_세분류_코드,학교유형,학교소재지역,성별,연령,취업여부
2017,1,3,3,1,2,119,2759,2,8,1,27,1
2017,1,3,3,2,2,119,2734,2,8,1,27,0
2017,1,3,3,1,2,119,2734,2,8,1,28,1
2017,1,1,3,1,2,119,2722,2,5,2,25,0
2017,1,1,3,1,2,119,2734,2,4,1,26,0
2017,1,1,3,1,2,119,2734,2,4,2,25,0
2017,3,3,3,1,2,119,2723,2,4,2,23,1
2017,1,3,3,1,2,119,2734,2,4,2,24,1
2017,1,3,3,1,2,119,2734,2,4,2,24,1
2017,2,3,3,1,2,119,2741,2,17,2,25,0
2017,3,3,3,1,2,119,2738,2,11,2,25,1
2017,1,3,3,1,2,119,2739,2,11,1,25,1
2017,1,1,3,1,2,119,2734,2,10,2,24,1
2017,1,1,3,1,2,119,2734,2,10,1,27,1
2017,1,3,3,1,2,119,2719,2,10,1,29,1
2017,1,1,3,1,2,119,2752,2,15,1,27,1
2017,1,1,3,1,2,119,2734,2,15,1,26,1
2017,1,3,3,1,2,119,2768,2,14,1,26,1
2017,1,3,3,1,2,119,2720,2,14,2,66,0
2017,1,3,3,1,2,119,2720,2,14,1,26,0
2017,1,1,3,1,2,119,2760,2,3,2,27,1
2017,1,1,3,1,2,119,2761,2,3,1,27,1
2017,1,1,3,1,2,119,2745,2,2,2,24,1
2017,1,1,3,1,2,119,2734,2,2,1,28,1
2017,1,3,3,1,2,119,2734,2,2,1,27,1
2017,1,3,3,1,2,119,2767,2,2,1,27,1
2017,1,3,3,1,2,119,2720,2,2,2,24,0
2017,1,3,3,1,2,119,2736,2,7,2,25,1
2017,1,3,3,1,2,119,2763,2,6,2,25,1
2017,1,3,3,1,2,119,2726,2,13,1,60,1
2017,1,1,3,1,2,119,2734,2,12,1,25,0
2017,1,3,3,1,2,120,2795,2,1,1,26,0
2017,1,3,3,2,2,120,2791,2,1,1,37,1
2017,1,3,3,1,2,120,2791,2,1,2,23,1
2017,1,3,3,1,2,120,2792,2,1,2,26,1
2017,1,3,3,1,3,121,2800,2,1,2,26,1
2017,1,3,3,1,3,121,2800,2,1,2,25,0
2017,1,3,3,1,3,121,2800,2,1,2,24,0
2017,1,3,3,1,3,121,2800,2,1,1,30,1
2017,1,3,3,1,3,121,2800,2,1,2,25,1
2017,1,3,3,1,3,121,2800,2,1,2,24,0
2017,1,3,3,1,3,121,2800,2,1,1,27,0
2017,1,3,3,1,3,121,2806,2,1,2,26,1
2017,1,3,3,1,3,121,2800,2,1,2,25,1
2017,1,3,3,1,3,121,2804,2,8,1,26,1
2017,1,3,3,1,3,121,2800,2,5,1,26,0
2017,1,1,3,1,3,121,2800,2,4,1,28,0
2017,1,3,3,1,3,121,2804,2,4,2,30,0
2017,1,3,3,1,3,121,2800,2,4,1,24,1
2017,1,3,3,1,3,121,2800,2,10,1,28,0
2017,1,3,3,1,3,121,2800,2,10,2,34,1
2017,1,1,3,1,3,121,2800,2,15,2,24,0
2017,1,3,3,1,3,121,2800,2,14,2,24,1
2017,1,1,3,1,3,121,2800,2,2,1,27,1
2017,1,3,3,1,3,121,2800,2,2,2,25,1
2017,1,3,3,1,3,121,2800,2,2,2,24,1
2017,1,1,3,1,3,121,2800,2,13,2,27,1
2017,1,1,3,1,3,121,2800,2,12,2,25,0
2017,1,3,3,1,3,122,2814,2,1,2,24,1
2017,1,3,3,1,3,122,2814,2,1,2,24,1
2017,1,3,3,1,3,122,2814,2,1,2,26,1
2017,1,3,3,1,3,122,2814,2,8,2,24,0
2017,1,3,3,1,3,122,2814,2,4,2,25,1
2017,1,1,3,1,3,122,2814,2,15,2,23,1
2017,1,3,3,1,3,122,2814,2,15,2,23,1
2017,1,3,3,1,3,122,2814,2,14,2,25,1
2017,1,1,3,1,3,122,2814,2,2,2,23,1
2017,1,3,3,1,3,122,2814,2,2,2,24,0
2017,1,3,3,1,3,122,2814,2,2,2,24,1
2017,1,3,3,1,3,122,2814,2,6,2,24,1
2017,1,1,3,1,3,123,2827,2,1,2,25,0
2017,1,3,3,1,3,123,2825,2,1,2,24,1
2017,1,3,3,1,3,123,2825,2,8,1,29,1
2017,1,3,3,1,3,123,2827,2,11,1,24,0
2017,1,3,3,1,3,123,2831,2,11,2,23,0
2017,1,3,3,1,3,123,2820,2,11,2,23,1
2017,1,3,3,1,3,123,2825,2,11,1,26,0
2017,1,3,3,1,3,123,2827,2,11,2,24,0
2017,1,3,3,1,3,123,2828,2,10,2,24,1
2017,1,3,3,1,3,123,2823,2,15,2,23,0
2017,1,3,3,1,3,123,2825,2,14,1,26,1
2017,1,3,3,1,3,123,2833,2,14,2,23,0
2017,1,3,3,1,3,123,2824,2,14,2,26,1
2017,1,3,3,1,3,123,2833,2,2,1,27,0
2017,1,3,3,1,3,123,2819,2,6,2,24,1
2017,1,3,3,1,3,123,2819,2,6,2,26,1
2017,1,3,3,1,3,123,2825,2,12,2,24,1
2017,1,3,3,1,3,124,2836,2,1,2,25,1
2017,1,3,3,1,3,124,2836,2,1,2,24,1
2017,1,1,3,1,3,124,2836,2,10,2,23,1
2017,1,1,3,1,3,124,2836,2,16,1,24,1
2017,1,1,3,1,3,124,2836,2,16,2,24,0
2017,1,3,3,1,3,125,2863,2,1,1,25,1
2017,1,3,3,1,3,125,2866,2,1,2,25,1
2017,1,3,3,1,3,125,2868,2,1,2,24,0
2017,1,3,3,1,3,125,2863,2,1,2,24,1
2017,1,3,3,1,3,125,2867,2,1,2,23,1
2017,1,3,3,1,3,125,2867,2,1,2,26,1
2017,1,3,3,1,3,125,2867,2,1,1,26,1
2017,1,3,3,1,3,125,2863,2,1,1,26,1
2017,1,1,3,1,3,125,2863,2,9,2,26,0
2017,1,1,3,1,3,125,2867,2,4,2,24,1
2017,1,3,3,1,3,125,2863,2,4,2,23,0
2017,1,3,3,1,3,125,2867,2,4,2,24,1
2017,1,3,3,1,3,125,2867,2,10,1,26,1
2017,1,3,3,1,3,125,2870,2,10,2,24,0
2017,1,1,3,1,3,125,2863,2,15,1,25,0
2017,1,1,3,1,3,125,2867,2,15,2,24,0
2017,1,1,3,1,3,125,2863,2,14,2,24,1
2017,1,3,3,1,3,125,2863,2,14,2,24,0
2017,1,3,3,1,3,125,2867,2,14,2,24,1
2017,1,3,3,1,3,125,2876,2,14,2,24,0
2017,1,3,3,1,3,125,2867,2,14,2,25,0
2017,1,3,3,1,3,125,2863,2,14,2,25,0
2017,1,1,3,1,3,125,2864,2,2,2,25,1
2017,1,3,3,1,3,125,2863,2,2,2,24,0
2017,1,3,3,1,3,125,2867,2,2,2,23,0
2017,1,1,3,1,3,125,2863,2,6,1,28,1
2017,1,3,3,1,3,125,2863,2,6,1,26,0
2017,1,3,3,1,3,125,2867,2,12,1,25,1
2017,1,1,3,1,3,126,2880,2,1,1,26,1
2017,1,3,3,1,3,126,2880,2,1,2,23,0
2017,1,3,3,1,3,126,2877,2,1,2,25,0
2017,1,3,3,1,3,126,2877,2,1,1,27,0
2017,1,1,3,1,3,126,2880,2,9,2,27,0
2017,1,1,3,1,3,126,2879,2,11,2,24,1
2017,1,1,3,1,3,126,2880,2,11,2,31,1
2017,1,3,3,1,3,126,2877,2,2,1,24,1
2017,1,3,3,1,3,126,2877,2,2,1,28,1
2017,1,1,3,1,3,126,2880,2,6,2,23,1
2017,1,1,3,1,3,127,2882,2,1,1,28,0
2017,1,1,3,1,3,127,2887,2,1,1,26,1
2017,1,3,3,1,3,127,2887,2,1,2,28,0
2017,1,3,3,1,3,127,2882,2,1,2,25,1
2017,1,3,3,1,3,127,2884,2,1,1,27,1
2017,1,1,3,1,3,127,2885,2,9,2,23,0
2017,1,3,3,1,3,127,2882,2,5,2,25,0
2017,1,3,3,1,3,127,2884,2,4,1,27,0
2017,1,1,3,1,3,127,2883,2,11,2,24,1
2017,1,1,3,1,3,127,2887,2,10,1,27,0
2017,1,1,3,1,3,127,2887,2,10,2,26,0
2017,1,3,3,1,3,127,2884,2,10,1,27,1
2017,1,1,3,1,3,127,2884,2,15,1,26,0
2017,1,1,3,1,3,127,2889,2,3,1,27,0
2017,1,1,3,1,3,127,2884,2,2,2,25,1
2017,1,1,3,1,3,127,2887,2,6,2,26,0
2017,1,1,3,1,3,127,2882,2,13,1,27,0
2017,1,3,3,1,3,127,2882,2,12,1,28,1
2017,1,3,3,1,3,127,2884,2,12,1,25,0
2017,1,3,3,1,3,128,2902,2,1,2,31,1
2017,1,1,3,1,3,128,2905,2,4,2,26,0
2017,1,1,3,1,3,128,2906,2,4,1,26,1
2017,1,1,3,1,3,128,2907,2,4,2,24,0
2017,1,1,3,1,3,128,2902,2,15,1,27,1
2017,1,1,3,1,3,128,2900,2,14,1,25,1
2017,1,3,3,1,3,128,2902,2,2,1,36,1
2017,1,1,3,1,3,129,2916,2,1,1,26,1
2017,1,3,3,1,3,129,2908,2,1,2,29,0
2017,1,3,3,1,3,129,2916,2,1,1,27,1
2017,1,3,3,1,3,129,2916,2,1,2,24,0
2017,1,3,3,1,3,129,2916,2,1,1,26,0
2017,1,1,3,1,3,129,2917,2,11,2,23,1
2017,1,1,3,1,3,129,2916,2,10,1,32,0
2017,1,1,3,1,3,129,2916,2,10,1,26,1
2017,1,1,3,1,3,129,2917,2,10,1,24,1
2017,1,3,3,1,3,129,2914,2,10,1,25,1
2017,1,1,3,1,3,129,2933,2,14,2,24,1
2017,1,3,3,1,3,129,2916,2,14,2,23,1
2017,1,3,3,1,3,129,2916,2,14,1,26,1
2017,2,3,3,1,3,129,2916,2,14,2,24,0
2017,1,1,3,1,3,129,2916,2,3,2,23,0
2017,1,1,3,1,3,129,2923,2,3,2,24,1
2017,1,1,3,1,3,129,2925,2,3,2,23,1
2017,1,1,3,1,3,129,2916,2,2,2,26,1
2017,1,1,3,1,3,129,2912,2,6,2,25,0
2017,1,1,3,1,3,129,2916,2,12,1,25,1
2017,1,1,3,1,3,129,2923,2,12,1,27,0
2017,1,3,3,1,3,129,2908,2,12,2,23,0
2017,1,3,3,1,3,129,2909,2,12,2,24,0
2017,1,1,3,1,3,129,2913,2,16,1,26,1
2017,1,1,3,1,3,130,2937,2,1,1,29,0
2017,1,3,3,1,3,130,2937,2,9,1,24,1
2017,1,3,3,1,3,130,2937,2,5,1,26,0
2017,1,3,3,1,3,130,2936,2,4,2,27,1
2017,1,1,3,1,3,130,2937,2,11,1,26,0
2017,1,1,3,1,3,130,2935,2,15,2,24,1
2017,1,3,3,1,3,130,2937,2,14,1,26,1
2017,1,3,3,1,4,131,2944,2,1,1,28,1
2017,1,3,3,1,4,131,2942,2,1,1,26,0
2017,1,3,3,1,4,131,2944,2,1,1,29,1
2017,1,3,3,1,4,131,2944,2,1,1,27,1
2017,1,3,3,1,4,131,2949,2,1,2,26,1
2017,1,3,3,1,4,131,2942,2,8,1,27,1
2017,1,3,3,1,4,131,2942,2,8,1,25,1
2017,1,3,3,1,4,131,2945,2,8,2,26,0
2017,1,3,3,1,4,131,2942,2,8,1,26,1
2017,1,3,3,1,4,131,2942,2,5,1,27,1
2017,1,3,3,1,4,131,2942,2,4,2,24,1
2017,1,3,3,1,4,131,2950,2,4,1,26,0
2017,1,1,3,1,4,131,2946,2,4,1,32,1
2017,3,3,3,1,4,131,2948,2,17,1,29,1
2017,1,3,3,1,4,131,2943,2,11,2,25,0
2017,1,1,3,1,4,131,2942,2,10,1,26,1
2017,1,1,3,1,4,131,2942,2,10,2,24,1
2017,1,3,3,1,4,131,2942,2,10,1,26,1
2017,1,1,3,1,4,131,2944,2,15,1,29,0
2017,1,1,3,1,4,131,2944,2,14,1,27,1
2017,1,1,3,1,4,131,2949,2,14,1,27,1
2017,1,3,3,1,4,131,2942,2,14,1,26,0
2017,1,3,3,1,4,131,2942,2,14,1,27,1
2017,1,3,3,1,4,131,2944,2,3,2,25,1
2017,1,3,3,1,4,131,2944,2,7,1,30,0
2017,1,1,3,1,4,131,2942,2,12,2,25,0
2017,1,1,3,1,4,131,2944,2,16,1,26,1
2017,1,2,3,1,4,132,2986,2,1,2,25,1
2017,1,3,3,1,4,132,2972,2,1,2,24,1
2017,1,3,3,1,4,132,2974,2,1,1,29,1
2017,1,3,3,1,4,132,2976,2,1,2,28,1
2017,1,3,3,1,4,132,2976,2,1,1,27,0
2017,1,3,3,1,4,132,2976,2,1,2,25,1
2017,1,3,3,1,4,132,2974,2,1,1,28,1
2017,1,3,3,1,4,132,2974,2,1,1,25,1
2017,1,3,3,1,4,132,2976,2,1,1,29,1
2017,1,3,3,1,4,132,2978,2,1,2,26,1
2017,1,3,3,1,4,132,2995,2,1,1,31,1
2017,1,1,3,1,4,132,2981,2,1,2,26,1
2017,3,1,3,1,4,132,2997,2,9,1,25,0
2017,1,3,3,1,4,132,2974,2,8,1,27,1
2017,1,3,3,1,4,132,2974,2,8,1,28,1
2017,1,3,3,1,4,132,2986,2,8,1,28,1
2017,1,3,3,1,4,132,2986,2,8,2,25,1
2017,1,1,3,1,4,132,2976,2,8,1,29,1
2017,1,1,3,1,4,132,2976,2,5,1,27,1
2017,1,3,3,1,4,132,2974,2,5,1,32,1
2017,3,3,3,1,4,132,2998,2,4,2,25,0
2017,1,3,3,1,4,132,2976,2,4,2,25,1
2017,1,1,3,1,4,132,2976,2,4,2,27,1
2017,3,3,3,1,4,132,3005,2,17,1,27,1
2017,1,3,3,1,4,132,2974,2,11,1,28,0
2017,1,3,3,1,4,132,3009,2,11,1,27,0
2017,1,1,3,1,4,132,2974,2,10,2,26,1
2017,1,1,3,1,4,132,2976,2,15,2,26,1
2017,1,3,3,1,4,132,2976,2,14,1,28,1
2017,1,3,3,1,4,132,2976,2,14,2,26,0
2017,1,3,3,1,4,132,2976,2,14,2,25,1
2017,1,3,3,1,4,132,2985,2,14,2,26,0
2017,1,3,3,1,4,132,2983,2,14,1,26,1
2017,1,1,3,1,4,132,2974,2,2,1,28,1
2017,1,1,3,1,4,132,2993,2,2,1,26,0
2017,1,3,3,1,4,132,2973,2,2,2,25,1
2017,1,3,3,1,4,132,2976,2,7,2,26,0
2017,1,3,3,1,4,132,2986,2,6,2,25,1
2017,1,3,3,1,4,132,2974,2,13,1,25,1
2017,1,2,3,1,4,133,3013,2,1,1,28,1
2017,1,1,3,1,4,133,3013,2,8,1,27,0
2017,1,1,3,1,4,133,3013,2,8,2,24,1
2017,1,3,3,1,4,133,3014,2,4,2,24,1
2017,1,1,3,1,4,133,3013,2,11,2,23,0
2017,1,3,3,1,4,133,3013,2,14,1,26,1
2017,1,1,3,1,4,133,3013,2,6,1,27,1
2017,1,3,3,1,4,133,3013,2,13,2,25,1
2017,1,3,3,1,4,134,3063,2,1,2,25,0
2017,1,3,3,1,4,134,3030,2,1,1,29,1
2017,1,3,3,1,4,134,3027,2,1,2,24,0
2017,1,3,3,1,4,134,3052,2,1,2,25,1
2017,1,1,3,1,4,134,3037,2,9,1,26,1
2017,1,3,3,1,4,134,3031,2,8,1,26,1
2017,1,3,3,1,4,134,3035,2,8,1,26,1
2017,1,3,3,1,4,134,3025,2,8,1,28,1
2017,1,1,3,1,4,134,3048,2,5,1,31,1
2017,1,1,3,1,4,134,3031,2,4,1,25,0
2017,1,1,3,1,4,134,3051,2,4,1,27,1
2017,1,1,3,1,4,134,3033,2,4,1,27,1
2017,1,1,3,1,4,134,3040,2,11,1,26,1
2017,3,3,3,1,4,134,3035,2,11,1,26,1
2017,1,1,3,1,4,134,3032,2,10,1,26,1
2017,1,1,3,1,4,134,3042,2,15,1,26,1
2017,1,1,3,1,4,134,3031,2,15,1,25,1
2017,1,1,3,1,4,134,3031,2,15,1,27,1
2017,1,1,3,1,4,134,3031,2,14,1,26,1
2017,1,3,3,1,4,134,3057,2,14,1,23,0
2017,1,3,3,1,4,134,3039,2,14,1,27,1
2017,1,1,3,1,4,134,3029,2,3,1,27,1
2017,1,1,3,1,4,134,3047,2,3,1,26,1
2017,1,3,3,1,4,134,3031,2,6,1,29,1
2017,1,1,3,1,4,134,3031,2,12,1,36,0
2017,1,1,3,1,4,134,3031,2,12,1,27,1
2017,1,3,3,1,4,134,3035,2,12,1,26,1
2017,1,2,3,1,4,135,3064,2,1,1,26,1
2017,1,2,3,1,4,135,3064,2,1,1,27,1
2017,1,3,3,1,4,135,3064,2,1,1,29,1
2017,1,3,3,1,4,135,3074,2,1,1,30,1
2017,1,3,3,1,4,135,3067,2,8,1,26,0
2017,1,3,3,1,4,135,3067,2,8,1,30,1
2017,1,3,3,1,4,135,3067,2,8,2,25,1
2017,1,1,3,1,4,135,3072,2,5,1,27,1
2017,1,1,1,2,4,135,3073,2,5,2,25,1
2017,1,3,3,1,4,135,3064,2,4,1,28,1
2017,1,3,3,1,4,135,3064,2,4,1,26,1
2017,1,1,3,1,4,135,3070,2,10,2,24,1
2017,1,1,3,1,4,135,3064,2,15,1,24,0
2017,1,1,3,1,4,135,3064,2,15,2,26,1
2017,1,3,3,1,4,135,3064,2,2,2,23,1
2017,1,1,3,1,4,135,3068,2,7,2,25,0
2017,1,1,3,1,4,135,3064,2,12,2,23,0
2017,1,3,3,1,4,136,3076,2,8,2,24,1
2017,1,3,3,1,4,136,3083,2,8,1,26,1
2017,1,3,3,1,4,136,3079,2,4,1,25,0
2017,1,3,3,1,4,136,3080,2,4,1,26,0
2017,1,3,3,1,4,136,3080,2,4,1,25,1
2017,1,3,3,1,4,136,3076,2,15,1,25,1
2017,1,1,3,1,4,137,3085,2,1,1,29,1
2017,1,1,3,1,4,137,3085,2,1,1,26,1
2017,1,3,3,1,4,137,3096,2,1,1,27,1
2017,1,3,3,1,4,137,3096,2,1,1,25,0
2017,1,3,3,1,4,137,3086,2,8,1,27,0
2017,1,3,3,1,4,137,3086,2,8,1,25,1
2017,1,3,3,1,4,137,3086,2,8,1,27,1
2017,1,3,3,1,4,137,3090,2,5,1,27,0
2017,1,3,3,1,4,137,3093,2,11,1,25,1
2017,1,1,3,1,4,137,3093,2,10,1,23,1
2017,1,1,3,1,4,137,3090,2,2,1,27,1
2017,1,1,3,1,4,137,3090,2,2,1,28,1
2017,1,1,3,1,4,137,3100,2,13,1,27,0
2017,1,1,3,1,4,137,3090,2,12,2,24,1
2017,3,3,3,1,4,138,3107,2,17,1,28,1
2017,3,3,3,1,4,138,3107,2,17,2,27,1
2017,1,1,3,1,4,138,3108,2,2,1,27,0
2017,1,1,3,1,4,138,3110,2,2,2,25,1
2017,1,1,3,1,4,138,3110,2,2,1,26,1
2017,1,1,3,1,4,138,3110,2,2,1,26,1
2017,1,3,3,1,4,138,3107,2,2,1,27,1
2017,1,3,3,1,4,138,3117,2,7,1,27,1
2017,1,3,3,1,4,138,3104,2,6,1,30,0
2017,1,1,3,1,4,138,3112,2,13,1,27,0
2017,1,1,3,1,4,138,3103,2,13,2,23,0
2017,1,1,3,1,4,138,3107,2,13,1,28,1
2017,1,1,3,1,4,138,3109,2,13,1,24,1
2017,3,1,3,1,4,138,3118,2,13,1,26,1
2017,1,1,3,1,4,139,3188,2,1,1,26,0
2017,1,1,3,1,4,139,3188,2,1,2,29,1
2017,1,2,3,1,4,139,3146,2,1,1,28,1
2017,1,3,3,1,4,139,3131,2,1,1,28,1
2017,1,3,3,1,4,139,3131,2,1,1,24,0
2017,1,3,3,1,4,139,3141,2,1,1,28,1
2017,1,3,3,1,4,139,3133,2,1,1,28,0
2017,1,3,3,1,4,139,3132,2,1,1,26,1
2017,1,3,3,1,4,139,3132,2,1,1,26,1
2017,1,3,3,1,4,139,3132,2,1,1,26,1
2017,1,3,3,1,4,139,3132,2,1,1,27,1
2017,1,3,3,1,4,139,3150,2,1,1,26,1
2017,1,3,3,2,4,139,3150,2,1,1,25,1
2017,1,3,3,1,4,139,3132,2,1,1,26,1
2017,1,3,3,1,4,139,3132,2,1,1,25,0
2017,1,3,3,1,4,139,3143,2,1,1,28,1
2017,1,3,3,1,4,139,3143,2,1,1,26,1
2017,1,1,3,2,4,139,3159,2,1,1,28,1
2017,1,1,3,1,4,139,3159,2,1,1,25,1
2017,1,1,3,1,4,139,3188,2,1,1,28,0
2017,1,1,3,1,4,139,3188,2,1,1,27,0
2017,1,1,3,1,4,139,3188,2,1,1,27,1
2017,3,1,3,1,4,139,3160,2,9,1,26,0
2017,3,1,3,1,4,139,3131,2,9,1,26,1
2017,1,3,3,1,4,139,3133,2,9,1,26,1
2017,1,3,3,1,4,139,3152,2,9,2,24,1
2017,1,3,3,1,4,139,3159,2,8,1,26,0
2017,1,3,3,1,4,139,3131,2,8,1,25,1
2017,1,3,3,1,4,139,3131,2,8,1,26,1
2017,2,3,3,1,4,139,3131,2,8,1,26,1
2017,2,3,3,1,4,139,3131,2,8,1,26,1
2017,1,3,1,2,4,139,3166,2,8,1,58,1
2017,1,3,1,2,4,139,3171,2,8,1,26,1
2017,1,1,3,1,4,139,3131,2,8,1,26,1
2017,1,3,3,1,4,139,3131,2,8,1,28,1
2017,1,3,3,2,4,139,3131,2,8,1,25,0
2017,1,3,3,1,4,139,3131,2,8,1,27,1
2017,1,3,3,2,4,139,3131,2,8,1,28,1
2017,1,3,3,1,4,139,3131,2,5,1,29,1
2017,1,3,3,1,4,139,3131,2,5,1,27,1
2017,1,3,3,1,4,139,3131,2,5,1,26,1
2017,1,1,3,1,4,139,3133,2,4,1,28,1
2017,1,1,3,1,4,139,3136,2,4,1,27,1
2017,1,1,3,1,4,139,3131,2,4,1,25,1
2017,1,1,3,1,4,139,3131,2,4,1,27,1
2017,1,1,3,1,4,139,3133,2,4,1,26,1
2017,3,3,3,1,4,139,3146,2,17,1,27,1
2017,3,3,3,1,4,139,3146,2,17,2,23,1
2017,1,1,3,1,4,139,3141,2,11,1,28,0
2017,1,3,3,1,4,139,3131,2,11,1,25,0
2017,1,3,3,1,4,139,3132,2,11,1,25,1
2017,1,1,3,1,4,139,3132,2,10,1,25,0
2017,1,1,3,1,4,139,3132,2,15,1,27,1
2017,1,1,3,1,4,139,3132,2,15,1,28,0
2017,1,1,3,1,4,139,3132,2,15,1,25,1
2017,1,1,3,1,4,139,3132,2,15,1,25,1
2017,1,3,3,1,4,139,3141,2,15,1,26,0
2017,1,1,3,1,4,139,3131,2,15,1,28,1
2017,1,1,3,1,4,139,3131,2,14,1,29,1
2017,1,1,3,1,4,139,3132,2,14,1,29,1
2017,1,1,3,1,4,139,3134,2,14,1,27,1
2017,1,1,3,1,4,139,3150,2,14,1,27,1
2017,1,1,3,1,4,139,3131,2,14,1,26,1
2017,1,3,3,1,4,139,3137,2,14,1,27,0
2017,1,3,3,1,4,139,3164,2,14,1,28,0
2017,1,3,3,1,4,139,3131,2,14,1,24,1
2017,1,1,3,1,4,139,3153,2,3,1,27,1
2017,1,1,3,1,4,139,3154,2,3,1,29,1
2017,1,1,3,1,4,139,3168,2,3,1,27,1
2017,1,3,3,1,4,139,3151,2,3,1,27,1
2017,1,3,3,1,4,139,3151,2,3,1,29,0
2017,1,1,3,1,4,139,3132,2,2,1,26,1
2017,1,1,3,1,4,139,3132,2,2,1,27,1
2017,1,1,3,1,4,139,3132,2,2,1,26,1
2017,1,1,3,1,4,139,3132,2,2,1,31,1
2017,1,3,3,1,4,139,3131,2,2,1,27,0
2017,1,3,3,1,4,139,3145,2,7,1,27,0
2017,1,3,3,1,4,139,3145,2,7,1,29,1
2017,1,1,3,1,4,139,3203,2,7,1,25,1
2017,1,3,3,1,4,139,3163,2,6,1,24,1
2017,1,1,3,1,4,139,3173,2,12,1,27,1
2017,1,1,3,1,4,139,3174,2,12,1,28,1
2017,1,3,3,1,4,140,3206,2,1,1,30,1
2017,3,3,3,1,4,140,3207,2,17,1,28,1
2017,3,3,3,1,4,140,3207,2,17,1,29,0
2017,1,1,3,1,4,140,3205,2,2,1,27,0
2017,1,3,3,1,4,141,3211,2,1,1,26,1
2017,1,1,3,1,4,141,3209,2,11,1,27,1
2017,1,3,3,1,4,141,3212,2,2,1,25,0
2017,1,1,3,1,4,141,3213,2,12,1,27,1
2017,1,1,3,1,4,142,3229,2,1,1,24,0
2017,1,3,3,1,4,142,3221,2,1,1,29,1
2017,1,3,3,1,4,142,3222,2,1,1,26,0
2017,1,3,3,1,4,142,3223,2,1,1,25,1
2017,3,1,3,1,4,142,3221,2,9,1,26,0
2017,1,3,3,1,4,142,3221,2,8,1,27,1
2017,1,3,3,1,4,142,3221,2,5,1,29,1
2017,1,3,3,1,4,142,3221,2,5,1,28,0
2017,1,1,3,1,4,142,3221,2,4,1,27,1
2017,1,1,3,1,4,142,3221,2,4,1,26,1
2017,3,3,3,1,4,142,3231,2,17,1,26,0
2017,3,3,3,1,4,142,3231,2,17,2,27,1
2017,1,3,3,1,4,142,3221,2,11,1,25,0
2017,1,1,3,1,4,142,3221,2,10,1,27,1
2017,1,1,3,1,4,142,3221,2,10,1,27,0
2017,1,1,3,1,4,142,3221,2,15,1,26,1
2017,1,3,3,1,4,142,3232,2,14,1,27,1
2017,1,3,3,1,4,142,3223,2,14,1,26,1
2017,1,1,3,1,4,142,3221,2,3,1,26,1
2017,1,1,3,1,4,142,3221,2,2,1,27,1
2017,1,1,3,1,4,142,3221,2,2,2,23,1
2017,1,1,3,1,4,142,3221,2,2,1,26,1
2017,1,1,3,1,4,142,3221,2,2,1,27,0
2017,1,3,3,1,4,142,3221,2,2,1,26,1
2017,1,3,3,1,4,142,3221,2,2,1,25,1
2017,1,3,3,1,4,142,3221,2,2,1,27,1
2017,1,1,3,1,4,142,3221,2,13,1,27,0
2017,1,1,3,1,4,142,3221,2,12,1,26,1
2017,1,2,3,1,4,143,3249,2,1,1,28,1
2017,1,2,3,1,4,143,3249,2,1,1,28,1
2017,1,2,3,1,4,143,3249,2,1,2,26,1
2017,1,3,3,1,4,143,3265,2,1,1,26,1
2017,1,3,3,1,4,143,3239,2,1,1,27,0
2017,1,3,3,1,4,143,3239,2,1,1,27,1
2017,1,3,3,1,4,143,3239,2,1,1,28,1
2017,1,3,3,1,4,143,3242,2,1,1,26,1
2017,1,3,3,1,4,143,3242,2,1,1,26,1
2017,1,3,3,1,4,143,3244,2,1,1,26,1
2017,1,3,3,1,4,143,3244,2,1,1,28,1
2017,1,3,3,1,4,143,3248,2,1,1,27,1
2017,1,3,3,1,4,143,3248,2,1,1,26,1
2017,1,3,3,1,4,143,3244,2,1,1,30,1
2017,1,3,3,1,4,143,3247,2,1,1,26,1
2017,1,3,3,1,4,143,3238,2,1,1,25,1
2017,1,3,3,1,4,143,3238,2,1,1,28,1
2017,1,3,3,1,4,143,3247,2,1,1,24,1
2017,1,3,3,1,4,143,3242,2,1,1,29,1
2017,1,3,3,1,4,143,3242,2,1,1,26,1
2017,1,1,3,1,4,143,3244,2,9,1,26,1
2017,1,1,3,1,4,143,3251,2,9,2,26,1
2017,1,3,3,1,4,143,3244,2,9,1,24,1
2017,1,3,3,1,4,143,3242,2,9,1,23,0
2017,1,3,3,1,4,143,3247,2,8,1,25,0
2017,1,3,3,1,4,143,3242,2,8,1,26,1
2017,1,3,3,1,4,143,3242,2,8,1,26,1
2017,1,3,3,1,4,143,3242,2,8,1,25,0
2017,1,3,3,1,4,143,3254,2,8,2,26,0
2017,2,3,3,1,4,143,3267,2,8,1,28,1
2017,1,3,3,1,4,143,3275,2,8,1,27,1
2017,1,3,3,1,4,143,3242,2,5,1,29,1
2017,1,3,3,1,4,143,3242,2,4,1,26,0
2017,1,1,3,1,4,143,3278,2,4,1,23,1
2017,1,1,3,1,4,143,3278,2,4,1,23,1
2017,1,1,3,1,4,143,3260,2,11,1,24,1
2017,3,3,3,1,4,143,3242,2,11,1,27,1
2017,1,3,3,1,4,143,3242,2,11,1,26,1
2017,2,3,3,1,4,143,3276,2,10,1,27,0
2017,1,3,3,1,4,143,3242,2,10,1,26,1
